"Task","T3161"
"Scope 1/1, Sample 1/9 (20240720_5)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","123.3","18.6","NaN","","","","","",""
"0.0200","28","68.3","18.5","0.0005","","","","","",""
"0.0400","179","-43.2","18.7","0.0000","","","","","",""
"0.0600","186","-44.3","18.7","0.0030","","","","","",""
"0.1100","189","-44.6","18.7","0.0145","","","","","",""
"0.2350","220","-34.5","18.8","0.0040","484.93","2.69","","","","NaN"
"0.2840","250","-25.2","18.8","0.0015","175.59","2.24","","","","NaN"
"0.3040","280","-18.8","18.8","0.0005","72.32","1.86","","","","NaN"
"0.3240","304","-14.7","18.8","0.0010","68.42","1.84","","","","NaN"
"0.3740","320","-12.3","18.9","0.0030","63.66","1.80","","","","NaN"
"0.4990","323","-11.5","18.9","0.0390","30.01","1.48","","","","NaN"
"0.6990","336","-7.9","18.9","0.0160","-8.72","0.94","","","","NaN"
"0.8990","353","-1.2","18.9","0.0120","25.12","1.40","","","","NaN"
"1.0990","383","8.9","19.0","0.0065","189.27","2.28","","","","NaN"
"1.2240","413","23.1","19.0","0.0040","440.00","2.64","","","","NaN"
"1.2560","444","38.8","19.0","0.0010","611.05","2.79","","","","NaN"
"1.2760","474","55.8","19.1","0.0005","734.68","2.87","","","","NaN"
"1.2960","504","75.0","19.1","0.0005","773.31","2.89","","","","NaN"
"1.3160","534","96.4","19.1","0.0005","985.80","2.99","","","","NaN"
"1.3360","564","119.7","19.1","0.0005","1001.23","3.00","","","","NaN"
"1.3560","595","141.3","19.2","0.0005","794.55","2.90","","","","NaN"
"1.3760","625","157.7","19.2","0.0005","623.31","2.79","","","","NaN"
"1.3960","650","167.1","19.2","0.0010","526.97","2.72","","","","NaN"
"1.4255","671","176.0","19.2","0.0015","405.38","2.61","","","","NaN"
"1.4675","688","185.2","19.2","0.0025","274.81","2.44","","","","NaN"
"1.5165","701","193.1","19.3","0.0040","187.23","2.27","","","","NaN"
"1.5845","712","201.3","19.3","0.0060","","","","","",""
"1.6725","723","209.2","19.3","0.0075","","","","","",""
"1.7935","733","217.1","19.3","0.0125","","","","","",""
"1.9600","740","224.8","19.3","0.0230","","","","","",""
"2.1600","749","232.0","19.3","0.0230","","","","","",""
"Scope 1/1, Sample 2/9 (20240802_2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","114.4","19.6","NaN","","","","","",""
"0.0200","28","55.2","19.6","0.0005","","","","","",""
"0.0400","179","-61.7","19.7","0.0000","","","","","",""
"0.0600","182","-62.1","19.7","0.0060","","","","","",""
"0.1100","186","-62.2","19.7","0.0140","","","","","",""
"0.2350","216","-49.5","19.7","0.0040","680.17","2.83","","","","NaN"
"0.2660","246","-37.6","19.7","0.0010","315.33","2.50","","","","NaN"
"0.2860","276","-29.5","19.7","0.0005","128.85","2.11","","","","NaN"
"0.3060","306","-23.5","19.7","0.0005","115.87","2.06","","","","NaN"
"0.3415","337","-18.3","19.8","0.0010","118.88","2.08","","","","NaN"
"0.4305","367","-13.0","19.8","0.0030","95.66","1.98","","","","NaN"
"0.6305","397","-6.8","19.8","0.0065","8.12","0.91","","","","NaN"
"0.8305","427","0.0","19.8","0.0065","-4.71","0.67","","","","NaN"
"1.0305","458","8.2","19.9","0.0065","97.90","1.99","","","","NaN"
"1.2195","488","22.5","19.9","0.0065","406.79","2.61","","","","NaN"
"1.2775","518","40.0","19.9","0.0020","630.09","2.80","","","","NaN"
"1.2975","548","59.6","19.9","0.0005","771.72","2.89","","","","NaN"
"1.3175","578","82.2","19.9","0.0005","798.61","2.90","","","","NaN"
"1.3375","609","108.1","20.0","0.0005","906.46","2.96","","","","NaN"
"1.3575","639","133.6","20.0","0.0005","1000.17","3.00","","","","NaN"
"1.3775","669","153.9","20.0","0.0005","722.41","2.86","","","","NaN"
"1.3975","699","166.3","20.0","0.0005","600.38","2.78","","","","NaN"
"1.4190","722","173.5","20.0","0.0010","505.00","2.70","","","","NaN"
"1.4625","741","183.7","20.0","0.0025","323.50","2.51","","","","NaN"
"1.5125","755","192.1","20.0","0.0035","207.52","2.32","","","","NaN"
"1.5780","769","200.5","20.0","0.0045","","","","","",""
"1.6610","780","208.1","20.0","0.0075","","","","","",""
"1.7835","790","216.2","20.1","0.0120","","","","","",""
"1.9475","799","224.4","20.1","0.0175","","","","","",""
"2.1475","808","231.6","20.1","0.0220","","","","","",""
"Scope 1/1, Sample 3/9 (20240717_4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","111.9","20.0","NaN","","","","","",""
"0.0200","28","47.8","20.0","0.0005","","","","","",""
"0.0400","164","-68.3","20.1","0.0000","","","","","",""
"0.0600","168","-68.6","20.1","0.0055","","","","","",""
"0.1100","171","-68.7","20.1","0.0170","","","","","",""
"0.2350","201","-55.5","20.1","0.0040","707.06","2.85","","","","NaN"
"0.2640","231","-43.4","20.1","0.0010","327.18","2.51","","","","NaN"
"0.2840","262","-34.8","20.1","0.0005","135.97","2.13","","","","NaN"
"0.3040","292","-28.4","20.1","0.0005","123.45","2.09","","","","NaN"
"0.3390","322","-23.0","20.2","0.0010","127.27","2.10","","","","NaN"
"0.4265","352","-17.3","20.2","0.0030","104.50","2.02","","","","NaN"
"0.6265","382","-10.4","20.2","0.0065","11.27","1.05","","","","NaN"
"0.8265","412","-2.5","20.2","0.0065","-8.08","0.91","","","","NaN"
"1.0265","443","5.1","20.2","0.0065","88.26","1.95","","","","NaN"
"1.2265","473","19.2","20.3","0.0065","416.25","2.62","","","","NaN"
"1.2905","503","38.2","20.3","0.0020","659.09","2.82","","","","NaN"
"1.3105","533","59.9","20.3","0.0005","800.99","2.90","","","","NaN"
"1.3305","563","84.2","20.3","0.0005","794.94","2.90","","","","NaN"
"1.3505","594","112.1","20.3","0.0005","909.59","2.96","","","","NaN"
"1.3705","624","138.5","20.3","0.0005","984.76","2.99","","","","NaN"
"1.3905","654","157.9","20.3","0.0005","714.55","2.85","","","","NaN"
"1.4105","680","168.5","20.3","0.0010","609.26","2.78","","","","NaN"
"1.4380","701","176.7","20.4","0.0015","469.81","2.67","","","","NaN"
"1.4865","719","187.0","20.4","0.0025","288.05","2.46","","","","NaN"
"1.5385","734","194.8","20.4","0.0035","","","","","",""
"1.6140","746","203.2","20.4","0.0060","","","","","",""
"1.7125","758","211.3","20.4","0.0080","","","","","",""
"1.8435","768","219.1","20.4","0.0130","","","","","",""
"2.0305","778","227.2","20.4","0.0195","","","","","",""
"Scope 1/1, Sample 4/9 (20240809_5)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","123.2","20.4","NaN","","","","","",""
"0.0200","28","85.7","20.4","0.0005","","","","","",""
"0.0400","179","13.5","20.5","0.0000","","","","","",""
"0.0600","209","8.8","20.5","0.0005","","","","","",""
"0.1100","212","8.5","20.5","0.0160","","","","","",""
"0.2350","218","9.2","20.5","0.0225","-166.27","2.22","","","","NaN"
"0.4350","248","14.0","20.5","0.0065","42.45","1.63","","","","NaN"
"0.6350","278","23.3","20.6","0.0065","325.04","2.51","","","","NaN"
"0.7850","308","79.1","20.6","0.0050","498.98","2.70","","","","NaN"
"0.8050","338","140.0","20.6","0.0005","418.65","2.62","","","","NaN"
"0.8250","369","166.4","20.6","0.0005","457.79","2.66","","","","NaN"
"0.8450","386","173.5","20.6","0.0010","456.92","2.66","","","","NaN"
"0.8950","404","184.4","20.6","0.0030","329.46","2.52","","","","NaN"
"0.9555","418","193.3","20.6","0.0045","271.19","2.43","","","","NaN"
"1.0365","430","201.8","20.6","0.0070","131.31","2.12","","","","NaN"
"1.1435","440","209.9","20.6","0.0115","","","","","",""
"1.2880","448","217.9","20.6","0.0175","","","","","",""
"1.4865","457","225.9","20.6","0.0230","","","","","",""
"1.6865","465","232.1","20.6","0.0255","","","","","",""
"1.8865","472","237.0","20.6","0.0285","","","","","",""
"Scope 1/1, Sample 5/9 (20240703_acc)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","115.1","20.6","NaN","","","","","",""
"0.0200","28","61.9","20.6","0.0005","","","","","",""
"0.0400","179","-48.7","20.7","0.0000","","","","","",""
"0.0600","182","-49.3","20.7","0.0060","","","","","",""
"0.1100","186","-49.2","20.7","0.0115","","","","","",""
"0.2350","217","-37.6","20.7","0.0040","585.89","2.77","","","","NaN"
"0.2720","247","-27.9","20.7","0.0010","259.65","2.41","","","","NaN"
"0.2920","277","-21.1","20.7","0.0005","112.27","2.05","","","","NaN"
"0.3120","307","-15.8","20.7","0.0005","97.78","1.99","","","","NaN"
"0.3515","338","-11.2","20.7","0.0015","97.10","1.99","","","","NaN"
"0.4505","368","-5.5","20.7","0.0035","71.61","1.85","","","","NaN"
"0.6505","398","0.2","20.7","0.0065","-1.85","0.27","","","","NaN"
"0.8505","412","3.5","20.7","0.0145","7.52","0.88","","","","NaN"
"1.0505","442","13.4","20.8","0.0065","132.88","2.12","","","","NaN"
"1.1820","472","25.9","20.8","0.0045","328.49","2.52","","","","NaN"
"1.2255","503","39.1","20.8","0.0015","468.95","2.67","","","","NaN"
"1.2455","533","53.1","20.8","0.0005","578.00","2.76","","","","NaN"
"1.2655","563","67.6","20.8","0.0005","639.40","2.81","","","","NaN"
"1.2855","593","83.3","20.8","0.0005","762.90","2.88","","","","NaN"
"1.3055","623","100.1","20.8","0.0005","887.85","2.95","","","","NaN"
"1.3255","654","118.6","20.8","0.0005","843.84","2.93","","","","NaN"
"1.3455","684","136.1","20.8","0.0005","734.54","2.87","","","","NaN"
"1.3655","714","151.2","20.8","0.0005","590.22","2.77","","","","NaN"
"1.3855","743","161.8","20.8","0.0005","480.66","2.68","","","","NaN"
"1.4070","764","169.4","20.9","0.0010","407.07","2.61","","","","NaN"
"1.4405","784","178.5","20.9","0.0015","308.37","2.49","","","","NaN"
"1.4790","799","186.5","20.9","0.0025","228.51","2.36","","","","NaN"
"1.5295","813","194.2","20.9","0.0035","166.29","2.22","","","","NaN"
"1.6010","824","202.5","20.9","0.0065","","","","","",""
"1.6925","834","210.2","20.9","0.0090","","","","","",""
"1.8210","844","218.2","20.9","0.0125","","","","","",""
"1.9970","853","226.2","20.9","0.0190","","","","","",""
"2.1970","862","232.9","20.9","0.0235","","","","","",""
"Scope 1/1, Sample 6/9 (20240726_2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","107.6","20.9","NaN","","","","","",""
"0.0200","27","53.5","20.9","0.0005","","","","","",""
"0.0400","174","-58.4","21.0","0.0000","","","","","",""
"0.0600","177","-58.7","21.0","0.0070","","","","","",""
"0.1100","180","-58.7","21.0","0.0165","","","","","",""
"0.2350","210","-45.0","21.0","0.0040","","","","","",""
"0.2615","240","-33.6","21.0","0.0010","","","","","",""
"0.2815","271","-26.0","21.0","0.0005","","","","","",""
