"Task","T3187"
"Scope 1/1, Sample 1/9 (20240626_acc)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","121.2","18.8","NaN","","","","","",""
"0.0200","28","69.3","18.7","0.0005","","","","","",""
"0.0400","178","-37.6","18.9","0.0000","","","","","",""
"0.0600","208","-41.3","18.9","0.0005","","","","","",""
"0.1100","212","-41.5","18.9","0.0140","","","","","",""
"0.2350","242","-31.9","18.9","0.0040","501.78","2.70","","","","NaN"
"0.2895","272","-23.4","18.9","0.0020","276.69","2.44","","","","NaN"
"0.3145","302","-17.2","19.0","0.0010","99.68","2.00","","","","NaN"
"0.3345","332","-12.3","19.0","0.0005","80.54","1.91","","","","NaN"
"0.3675","363","-8.0","19.0","0.0010","80.68","1.91","","","","NaN"
"0.4500","393","-3.1","19.0","0.0030","70.50","1.85","","","","NaN"
"0.6500","423","1.4","19.1","0.0065","2.45","0.39","","","","NaN"
"0.8500","432","3.5","19.1","0.0235","-7.66","0.88","","","","NaN"
"1.0500","462","12.0","19.1","0.0065","76.74","1.89","","","","NaN"
"1.2265","492","23.9","19.1","0.0060","296.36","2.47","","","","NaN"
"1.3020","522","39.0","19.2","0.0025","502.68","2.70","","","","NaN"
"1.3220","552","55.0","19.2","0.0005","640.25","2.81","","","","NaN"
"1.3420","582","72.4","19.2","0.0005","711.04","2.85","","","","NaN"
"1.3620","613","91.8","19.2","0.0005","771.74","2.89","","","","NaN"
"1.3820","643","112.6","19.3","0.0005","982.18","2.99","","","","NaN"
"1.4020","673","133.2","19.3","0.0005","830.69","2.92","","","","NaN"
"1.4220","703","150.3","19.3","0.0005","651.37","2.81","","","","NaN"
"1.4420","733","162.4","19.3","0.0005","528.41","2.72","","","","NaN"
"1.4620","754","169.6","19.3","0.0010","453.41","2.66","","","","NaN"
"1.4990","774","179.4","19.3","0.0020","323.64","2.51","","","","NaN"
"1.5405","789","187.5","19.4","0.0025","228.56","2.36","","","","NaN"
"1.5960","802","195.7","19.4","0.0040","","","","","",""
"1.6670","814","203.4","19.4","0.0060","","","","","",""
"1.7670","825","211.5","19.4","0.0095","","","","","",""
"1.9015","834","219.4","19.4","0.0150","","","","","",""
"2.0905","844","227.5","19.4","0.0200","","","","","",""
"Scope 1/1, Sample 2/9 (20240710_3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","117.7","19.1","NaN","","","","","",""
"0.0200","28","70.2","19.1","0.0005","","","","","",""
"0.0400","179","-33.8","19.2","0.0000","","","","","",""
"0.0600","195","-36.2","19.2","0.0010","","","","","",""
"0.1100","198","-36.5","19.2","0.0145","","","","","",""
"0.2350","229","-26.7","19.2","0.0040","243.01","2.39","","","","NaN"
"0.2875","259","-19.4","19.2","0.0020","87.84","1.94","","","","NaN"
"0.3195","289","-13.7","19.3","0.0010","67.39","1.83","","","","NaN"
"0.3545","319","-8.9","19.3","0.0010","62.37","1.79","","","","NaN"
"0.4300","349","-3.9","19.3","0.0025","50.25","1.70","","","","NaN"
"0.6190","377","0.4","19.3","0.0070","5.47","0.74","","","","NaN"
"0.8190","386","3.4","19.3","0.0215","-6.77","0.83","","","","NaN"
"1.0190","417","11.9","19.4","0.0065","81.14","1.91","","","","NaN"
"1.1960","447","24.6","19.4","0.0060","313.06","2.50","","","","NaN"
"1.2620","477","39.8","19.4","0.0020","501.90","2.70","","","","NaN"
"1.2820","507","55.6","19.4","0.0005","632.20","2.80","","","","NaN"
"1.3020","537","72.7","19.5","0.0005","697.11","2.84","","","","NaN"
"1.3220","568","91.3","19.5","0.0005","770.56","2.89","","","","NaN"
"1.3420","598","110.9","19.5","0.0005","957.51","2.98","","","","NaN"
"1.3620","628","131.0","19.5","0.0005","820.94","2.91","","","","NaN"
"1.3820","658","148.1","19.5","0.0005","656.19","2.82","","","","NaN"
"1.4020","688","160.0","19.5","0.0005","524.83","2.72","","","","NaN"
"1.4220","710","167.5","19.5","0.0010","447.14","2.65","","","","NaN"
"1.4560","730","177.1","19.6","0.0015","332.85","2.52","","","","NaN"
"1.4935","747","185.3","19.6","0.0020","242.87","2.39","","","","NaN"
"1.5405","761","192.7","19.6","0.0035","175.30","2.24","","","","NaN"
"1.6125","774","201.1","19.6","0.0055","","","","","",""
"1.7025","784","209.0","19.6","0.0095","","","","","",""
"1.8275","794","216.9","19.6","0.0130","","","","","",""
"2.0005","803","224.9","19.6","0.0195","","","","","",""
"2.2005","811","231.8","19.6","0.0255","","","","","",""
"Scope 1/1, Sample 3/9 (20240715_2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","118.5","19.6","NaN","","","","","",""
"0.0200","28","75.7","19.6","0.0005","","","","","",""
"0.0400","179","-16.8","19.6","0.0000","","","","","",""
"0.0600","209","-21.8","19.7","0.0005","","","","","",""
"0.1100","212","-22.1","19.7","0.0145","","","","","",""
"0.2350","243","-16.2","19.7","0.0040","-147.51","2.17","","","","NaN"
"0.3770","273","-9.8","19.7","0.0045","4.40","0.64","","","","NaN"
"0.5610","303","-2.3","19.7","0.0060","23.69","1.37","","","","NaN"
"0.7610","330","3.4","19.7","0.0075","29.39","1.47","","","","NaN"
"0.9610","360","11.6","19.8","0.0065","82.31","1.92","","","","NaN"
"1.1515","390","23.1","19.8","0.0065","237.97","2.38","","","","NaN"
"1.2405","420","37.7","19.8","0.0030","430.37","2.63","","","","NaN"
"1.2605","450","52.2","19.8","0.0005","550.88","2.74","","","","NaN"
"1.2805","481","68.3","19.8","0.0005","630.45","2.80","","","","NaN"
"1.3005","511","84.2","19.8","0.0005","678.98","2.83","","","","NaN"
"1.3205","541","100.9","19.9","0.0005","868.72","2.94","","","","NaN"
"1.3405","571","118.2","19.9","0.0005","815.09","2.91","","","","NaN"
"1.3605","601","135.1","19.9","0.0005","711.85","2.85","","","","NaN"
"1.3805","632","149.7","19.9","0.0005","578.64","2.76","","","","NaN"
"1.4005","660","160.2","19.9","0.0005","472.45","2.67","","","","NaN"
"1.4215","682","167.6","19.9","0.0010","401.68","2.60","","","","NaN"
"1.4555","702","177.2","19.9","0.0015","305.82","2.49","","","","NaN"
"1.4915","719","184.9","19.9","0.0020","232.74","2.37","","","","NaN"
"1.5405","733","192.6","19.9","0.0035","171.06","2.23","","","","NaN"
"1.6090","746","200.8","19.9","0.0055","","","","","",""
"1.6980","757","208.6","19.9","0.0080","","","","","",""
"1.8220","768","216.5","20.0","0.0115","","","","","",""
"1.9950","776","224.6","20.0","0.0205","","","","","",""
"2.1950","785","231.6","20.0","0.0220","","","","","",""
"Scope 1/1, Sample 4/9 (20240717_3)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","117.0","20.0","NaN","","","","","",""
"0.0200","28","73.8","20.0","0.0005","","","","","",""
"0.0400","179","-21.3","20.0","0.0000","","","","","",""
"0.0600","205","-25.3","20.0","0.0010","","","","","",""
"0.1100","208","-25.6","20.0","0.0145","","","","","",""
"0.2350","239","-18.9","20.1","0.0040","-121.83","2.09","","","","NaN"
"0.3450","269","-12.3","20.1","0.0035","6.54","0.82","","","","NaN"
"0.4640","299","-6.0","20.1","0.0040","29.08","1.46","","","","NaN"
"0.6355","329","1.1","20.1","0.0055","21.90","1.34","","","","NaN"
"0.8355","338","3.8","20.1","0.0235","40.54","1.61","","","","NaN"
"1.0355","368","14.1","20.1","0.0065","128.50","2.11","","","","NaN"
"1.1560","398","25.5","20.1","0.0040","270.92","2.43","","","","NaN"
"1.2020","428","37.1","20.2","0.0015","379.83","2.58","","","","NaN"
"1.2220","458","48.6","20.2","0.0005","450.36","2.65","","","","NaN"
"1.2420","489","60.9","20.2","0.0005","498.87","2.70","","","","NaN"
"1.2620","519","72.6","20.2","0.0005","594.78","2.77","","","","NaN"
"1.2820","549","84.8","20.2","0.0005","664.01","2.82","","","","NaN"
"1.3020","579","97.5","20.2","0.0005","665.73","2.82","","","","NaN"
"1.3220","609","111.3","20.2","0.0005","684.24","2.84","","","","NaN"
"1.3420","640","124.9","20.2","0.0005","668.52","2.83","","","","NaN"
"1.3620","670","138.6","20.2","0.0005","601.65","2.78","","","","NaN"
"1.3820","700","150.9","20.3","0.0005","506.04","2.70","","","","NaN"
"1.4020","728","160.5","20.3","0.0005","421.96","2.63","","","","NaN"
"1.4230","750","167.9","20.3","0.0010","362.89","2.56","","","","NaN"
"1.4545","769","176.6","20.3","0.0015","290.78","2.46","","","","NaN"
"1.4910","785","184.5","20.3","0.0025","226.89","2.36","","","","NaN"
"1.5385","799","192.2","20.3","0.0035","171.68","2.23","","","","NaN"
"1.6040","811","200.3","20.3","0.0055","","","","","",""
"1.6905","822","208.1","20.3","0.0075","","","","","",""
"1.8110","832","216.0","20.3","0.0115","","","","","",""
"1.9795","841","224.0","20.3","0.0190","","","","","",""
"2.1795","849","231.2","20.3","0.0250","","","","","",""
"Scope 1/1, Sample 5/9 (20240720_2)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","115.6","20.2","NaN","","","","","",""
"0.0200","28","71.3","20.2","0.0005","","","","","",""
"0.0400","179","-26.0","20.3","0.0000","","","","","",""
"0.0600","200","-29.1","20.3","0.0010","","","","","",""
"0.1100","203","-29.3","20.3","0.0170","","","","","",""
"0.2350","233","-21.9","20.3","0.0040","-58.85","1.77","","","","NaN"
"0.3280","263","-14.7","20.3","0.0030","26.72","1.43","","","","NaN"
"0.4055","294","-8.6","20.3","0.0025","48.37","1.68","","","","NaN"
"0.5050","324","-2.3","20.3","0.0035","39.51","1.60","","","","NaN"
"0.6665","352","3.3","20.3","0.0060","28.67","1.46","","","","NaN"
"0.8665","382","10.9","20.3","0.0065","36.81","1.57","","","","NaN"
"1.0665","412","20.7","20.4","0.0065","135.17","2.13","","","","NaN"
"1.1995","442","34.1","20.4","0.0045","311.98","2.49","","","","NaN"
"1.2385","473","47.1","20.4","0.0015","420.77","2.62","","","","NaN"
"1.2585","503","59.5","20.4","0.0005","500.68","2.70","","","","NaN"
"1.2785","533","72.7","20.4","0.0005","549.86","2.74","","","","NaN"
"1.2985","563","85.9","20.4","0.0005","661.04","2.82","","","","NaN"
"1.3185","594","100.0","20.4","0.0005","727.49","2.86","","","","NaN"
"1.3385","624","113.7","20.4","0.0005","711.51","2.85","","","","NaN"
"1.3585","654","128.1","20.4","0.0005","669.93","2.83","","","","NaN"
"1.3785","684","142.0","20.4","0.0005","586.08","2.77","","","","NaN"
"1.3985","714","153.9","20.5","0.0005","486.07","2.69","","","","NaN"
"1.4185","740","162.3","20.5","0.0010","410.67","2.61","","","","NaN"
"1.4460","763","171.6","20.5","0.0010","336.57","2.53","","","","NaN"
"1.4755","781","179.2","20.5","0.0015","273.53","2.44","","","","NaN"
"1.5160","796","186.9","20.5","0.0025","208.48","2.32","","","","NaN"
"1.5720","810","195.2","20.5","0.0040","154.02","2.19","","","","NaN"
"1.6425","821","202.8","20.5","0.0060","","","","","",""
"1.7435","832","210.9","20.5","0.0090","","","","","",""
"1.8775","841","218.8","20.5","0.0145","","","","","",""
"2.0635","850","226.8","20.5","0.0200","","","","","",""
"2.2635","859","233.2","20.5","0.0230","","","","","",""
"Scope 1/1, Sample 6/9 (20240720_7)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","112.5","20.4","NaN","","","","","",""
"0.0200","28","56.4","20.4","0.0005","","","","","",""
"0.0400","179","-56.5","20.5","0.0000","","","","","",""
"0.0600","182","-56.7","20.5","0.0070","","","","","",""
"0.1100","185","-56.8","20.5","0.0160","","","","","",""
"0.2350","215","-43.8","20.5","0.0040","653.59","2.82","","","","NaN"
"0.2645","246","-32.6","20.5","0.0010","291.86","2.47","","","","NaN"
"0.2845","276","-25.0","20.5","0.0005","127.98","2.11","","","","NaN"
"0.3055","306","-19.0","20.5","0.0005","113.48","2.05","","","","NaN"
"0.3425","336","-14.2","20.5","0.0010","115.36","2.06","","","","NaN"
"0.4350","366","-8.4","20.5","0.0030","89.76","1.95","","","","NaN"
"0.6350","396","-1.4","20.6","0.0065","9.95","1.00","","","","NaN"
"0.8350","419","3.4","20.6","0.0085","8.18","0.91","","","","NaN"
"1.0350","449","12.7","20.6","0.0065","101.29","2.01","","","","NaN"
"1.1850","480","24.5","20.6","0.0050","275.73","2.44","","","","NaN"
"1.2440","510","38.2","20.6","0.0020","418.41","2.62","","","","NaN"
"1.2640","540","51.3","20.6","0.0005","523.80","2.72","","","","NaN"
"1.2840","570","65.1","20.6","0.0005","591.60","2.77","","","","NaN"
"1.3040","600","79.3","20.6","0.0005","677.15","2.83","","","","NaN"
"1.3240","630","94.5","20.6","0.0005","813.46","2.91","","","","NaN"
"1.3440","661","110.6","20.6","0.0005","806.44","2.91","","","","NaN"
"1.3640","691","127.5","20.6","0.0005","746.15","2.87","","","","NaN"
"1.3840","721","143.0","20.7","0.0005","631.75","2.80","","","","NaN"
"1.4040","751","155.2","20.7","0.0005","510.87","2.71","","","","NaN"
"1.4240","776","163.9","20.7","0.0010","429.09","2.63","","","","NaN"
"1.4500","798","172.2","20.7","0.0010","352.15","2.55","","","","NaN"
"1.4840","816","180.6","20.7","0.0020","269.99","2.43","","","","NaN"
"1.5265","832","188.5","20.7","0.0025","200.70","2.30","","","","NaN"
"1.5835","845","196.4","20.7","0.0045","","","","","",""
"1.6605","856","204.4","20.7","0.0070","","","","","",""
"1.7645","866","212.2","20.7","0.0105","","","","","",""
"1.9085","875","220.2","20.7","0.0155","","","","","",""
"2.1065","884","228.2","20.7","0.0215","","","","","",""
"Scope 1/1, Sample 7/9 (20240726_4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","112.0","20.6","NaN","","","","","",""
"0.0200","28","55.7","20.7","0.0005","","","","","",""
"0.0400","179","-55.7","20.7","0.0000","","","","","",""
"0.0600","182","-56.0","20.7","0.0075","","","","","",""
"0.1100","185","-56.1","20.7","0.0145","","","","","",""
"0.2350","216","-42.8","20.7","0.0040","571.80","2.76","","","","NaN"
"0.2635","246","-32.1","20.7","0.0010","184.94","2.27","","","","NaN"
"0.2835","276","-25.0","20.8","0.0005","113.77","2.06","","","","NaN"
"0.3075","306","-19.5","20.8","0.0010","107.96","2.03","","","","NaN"
"0.3610","336","-14.3","20.8","0.0020","103.16","2.01","","","","NaN"
"0.4950","367","-7.8","20.8","0.0045","58.31","1.77","","","","NaN"
"0.6950","397","-0.3","20.8","0.0065","6.85","0.84","","","","NaN"
"0.8950","427","7.3","20.8","0.0065","30.16","1.48","","","","NaN"
"1.0950","457","17.5","20.8","0.0065","168.70","2.23","","","","NaN"
"1.2175","487","31.0","20.8","0.0040","371.18","2.57","","","","NaN"
"1.2510","518","45.0","20.8","0.0010","515.07","2.71","","","","NaN"
"1.2710","548","59.5","20.8","0.0005","624.11","2.80","","","","NaN"
"1.2910","578","75.4","20.8","0.0005","671.86","2.83","","","","NaN"
"1.3110","608","92.5","20.8","0.0005","834.27","2.92","","","","NaN"
"1.3310","638","111.2","20.8","0.0005","907.40","2.96","","","","NaN"
"1.3510","668","130.1","20.9","0.0005","797.05","2.90","","","","NaN"
"1.3710","699","146.9","20.9","0.0005","647.33","2.81","","","","NaN"
"1.3910","729","159.0","20.9","0.0005","517.58","2.71","","","","NaN"
"1.4110","753","166.7","20.9","0.0010","440.57","2.64","","","","NaN"
"1.4435","772","176.1","20.9","0.0015","335.13","2.53","","","","NaN"
"1.4805","790","184.4","20.9","0.0020","248.01","2.39","","","","NaN"
"1.5255","803","191.7","20.9","0.0035","181.03","2.26","","","","NaN"
"1.5955","815","200.2","20.9","0.0060","","","","","",""
"1.6815","825","208.1","20.9","0.0085","","","","","",""
"1.7985","834","215.8","20.9","0.0125","","","","","",""
"1.9665","843","223.9","20.9","0.0195","","","","","",""
"2.1665","851","231.1","20.9","0.0255","","","","","",""
"Scope 1/1, Sample 8/9 (20240809_4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","121.7","20.8","NaN","","","","","",""
"0.0200","28","85.0","20.9","0.0005","","","","","",""
"0.0400","179","17.4","20.9","0.0000","","","","","",""
"0.0600","198","14.5","20.9","0.0010","","","","","",""
"0.1100","201","14.2","20.9","0.0170","","","","","",""
"0.2350","206","14.7","20.9","0.0250","-154.57","2.19","","","","NaN"
"0.4350","236","19.7","20.9","0.0065","40.49","1.61","","","","NaN"
"0.6350","266","30.6","20.9","0.0065","386.14","2.59","","","","NaN"
"0.7435","297","71.8","20.9","0.0035","506.51","2.70","","","","NaN"
"0.7635","327","123.8","20.9","0.0005","432.33","2.64","","","","NaN"
"0.7835","357","157.1","20.9","0.0005","480.75","2.68","","","","NaN"
"0.8035","382","168.0","20.9","0.0010","495.89","2.70","","","","NaN"
"0.8480","402","179.6","20.9","0.0020","391.82","2.59","","","","NaN"
"0.9130","417","190.5","21.0","0.0040","298.56","2.48","","","","NaN"
"0.9865","429","199.1","21.0","0.0060","156.85","2.20","","","","NaN"
"1.0855","439","207.4","21.0","0.0095","","","","","",""
"1.2175","448","215.5","21.0","0.0140","","","","","",""
"1.3970","456","223.4","21.0","0.0215","","","","","",""
"1.5970","464","230.1","21.0","0.0240","","","","","",""
"1.7970","471","235.4","21.0","0.0270","","","","","",""
"Scope 1/1, Sample 9/9 (20240814_4)"
"Result","TitrationEQP1"
"V","t","E","T","dV/dt","dE/dV","log dE/dV","d?E/dV?","E acc. stat.","Volume acc. stat.","BETA"
"0.0000","0","116.1","20.9","NaN","","","","","",""
"0.0200","28","68.2","20.9","0.0005","","","","","",""
"0.0400","179","-31.7","20.9","0.0000","","","","","",""
"0.0600","182","-31.9","20.9","0.0070","","","","","",""
"0.1100","185","-32.0","20.9","0.0165","","","","","",""
"0.2350","215","-23.9","21.0","0.0040","41.21","1.62","","","","NaN"
"0.3110","245","-16.3","21.0","0.0025","49.85","1.70","","","","NaN"
"0.3630","276","-10.4","21.0","0.0015","55.33","1.74","","","","NaN"
"0.4260","306","-4.9","21.0","0.0020","45.78","1.66","","","","NaN"
"0.5440","333","-0.2","21.0","0.0045","27.60","1.44","","","","NaN"
"0.7440","351","3.6","21.0","0.0110","3.14","0.50","","","","NaN"
"0.9440","382","11.7","21.0","0.0065","47.79","1.68","","","","NaN"
"1.1395","412","23.5","21.0","0.0065","254.95","2.41","","","","NaN"
"1.2280","442","38.3","21.0","0.0030","469.12","2.67","","","","NaN"
"1.2480","472","53.5","21.0","0.0005","578.91","2.76","","","","NaN"
"1.2680","502","69.7","21.0","0.0005","659.08","2.82","","","","NaN"
"1.2880","533","86.9","21.1","0.0005","704.22","2.85","","","","NaN"
"1.3080","563","105.0","21.1","0.0005","909.83","2.96","","","","NaN"
"1.3280","593","123.5","21.1","0.0005","828.52","2.92","","","","NaN"
"1.3480","623","140.7","21.1","0.0005","695.36","2.84","","","","NaN"
"1.3680","653","154.6","21.1","0.0005","552.63","2.74","","","","NaN"
"1.3880","683","163.9","21.1","0.0005","460.34","2.66","","","","NaN"
"1.4135","706","172.0","21.1","0.0010","376.25","2.58","","","","NaN"
"1.4500","727","181.1","21.1","0.0020","278.40","2.44","","","","NaN"
"1.4905","742","188.6","21.1","0.0030","206.22","2.31","","","","NaN"
"1.5495","756","196.9","21.1","0.0040","","","","","",""
"1.6235","769","204.5","21.1","0.0055","","","","","",""
"1.7300","780","212.6","21.1","0.0100","","","","","",""
"1.8725","789","220.5","21.1","0.0155","","","","","",""
"2.0695","798","228.5","21.1","0.0215","","","","","",""
